"Date","Price","Open","High","Low","Vol.","Change %"
"11/26/2021","62,200.0","63,500.0","63,500.0","61,500.0","1.09M","-1.43%"
"11/25/2021","63,100.0","62,900.0","64,400.0","62,900.0","1.30M","0.48%"
"11/24/2021","62,800.0","62,500.0","62,800.0","61,800.0","1.04M","0.64%"
"11/23/2021","62,400.0","59,800.0","62,400.0","59,800.0","1.08M","3.65%"
"11/22/2021","60,200.0","60,600.0","61,500.0","59,000.0","1.68M","-1.47%"
"11/19/2021","61,100.0","63,900.0","64,200.0","59,800.0","3.55M","-4.83%"
"11/18/2021","64,200.0","64,300.0","64,700.0","63,500.0","1.08M","0.00%"
"11/17/2021","64,200.0","65,300.0","65,500.0","64,200.0","963.20K","-0.62%"
"11/16/2021","64,600.0","63,000.0","66,200.0","62,800.0","2.63M","3.03%"
"11/15/2021","62,700.0","64,400.0","64,400.0","62,500.0","1.17M","-0.16%"
"11/12/2021","62,800.0","63,000.0","63,400.0","62,200.0","1.43M","-0.63%"
"11/11/2021","63,200.0","64,300.0","64,500.0","62,600.0","1.27M","-2.02%"
"11/10/2021","64,500.0","64,700.0","65,100.0","63,800.0","1.09M","-0.46%"
"11/09/2021","64,800.0","63,600.0","66,200.0","63,600.0","2.08M","2.05%"
"11/08/2021","63,500.0","64,000.0","64,300.0","63,100.0","868.70K","0.63%"
"11/05/2021","63,102.0","62,806.0","63,594.0","62,609.0","993.30K","0.79%"
"11/04/2021","62,609.0","63,102.0","63,792.0","62,609.0","992.70K","0.00%"
"11/03/2021","62,609.0","63,890.0","64,482.0","62,609.0","1.82M","-2.01%"
"11/02/2021","63,890.0","63,200.0","63,890.0","62,904.0","1.52M","1.09%"
"11/01/2021","63,200.0","63,792.0","64,876.0","63,102.0","1.78M","-0.93%"
"10/29/2021","63,792.0","64,975.0","65,073.0","63,693.0","1.71M","-1.37%"
"10/28/2021","64,679.0","63,989.0","65,172.0","63,102.0","2.03M","1.08%"
"10/27/2021","63,989.0","63,397.0","64,679.0","63,003.0","1.39M","0.93%"
"10/26/2021","63,397.0","64,482.0","65,566.0","63,102.0","2.03M","-0.31%"
"10/25/2021","63,594.0","61,327.0","63,594.0","61,130.0","4.46M","6.97%"
"10/22/2021","59,453.0","59,158.0","59,946.0","58,862.0","921.20K","0.50%"
"10/21/2021","59,158.0","59,651.0","60,045.0","58,862.0","746.00K","-0.83%"
"10/20/2021","59,651.0","60,538.0","60,932.0","58,862.0","1.08M","-1.47%"
"10/19/2021","60,538.0","59,158.0","60,834.0","58,369.0","2.03M","3.02%"
"10/18/2021","58,763.0","58,862.0","59,946.0","58,172.0","1.44M","-0.33%"
"10/15/2021","58,960.0","59,256.0","59,651.0","58,665.0","1.33M","-0.17%"
"10/14/2021","59,059.0","59,256.0","59,848.0","59,059.0","1.62M","-0.17%"
"10/13/2021","59,158.0","60,735.0","61,031.0","59,158.0","1.56M","-3.07%"
"10/12/2021","61,031.0","61,327.0","61,524.0","59,946.0","1.32M","-0.16%"
"10/11/2021","61,130.0","60,637.0","61,130.0","59,651.0","1.54M","1.31%"
"10/08/2021","60,341.0","61,130.0","61,918.0","59,946.0","1.69M","-1.13%"
"10/07/2021","61,031.0","59,749.0","61,623.0","59,749.0","2.30M","1.47%"
"10/06/2021","60,144.0","59,256.0","60,637.0","59,158.0","1.66M","1.84%"
"10/05/2021","59,059.0","58,862.0","59,552.0","58,566.0","1.15M","0.67%"
"10/04/2021","58,665.0","57,186.0","59,749.0","57,186.0","3.17M","2.76%"
"10/01/2021","57,087.0","57,186.0","57,679.0","56,594.0","1.25M","-0.86%"
"09/30/2021","57,580.0","57,876.0","58,665.0","57,580.0","1.59M","0.69%"
"09/29/2021","57,186.0","57,580.0","58,172.0","56,791.0","1.07M","-1.19%"
"09/28/2021","57,876.0","55,707.0","58,073.0","54,918.0","1.68M","3.89%"
"09/27/2021","55,707.0","57,284.0","57,975.0","55,707.0","2.06M","-3.91%"
"09/24/2021","57,975.0","57,186.0","58,566.0","56,791.0","1.59M","1.73%"
"09/23/2021","56,989.0","58,665.0","58,665.0","56,890.0","1.95M","-2.03%"
"09/22/2021","58,172.0","55,214.0","58,270.0","55,214.0","4.58M","5.93%"
"09/21/2021","54,918.0","52,453.0","55,017.0","52,453.0","1.97M","3.34%"
"09/20/2021","53,143.0","53,735.0","53,932.0","52,848.0","898.70K","0.56%"
"09/17/2021","52,848.0","53,340.0","54,918.0","52,848.0","2.25M","-1.65%"
"09/16/2021","53,735.0","53,439.0","54,129.0","53,242.0","499.10K","0.74%"
"09/15/2021","53,340.0","53,242.0","53,340.0","52,256.0","829.00K","0.18%"
"09/14/2021","53,242.0","53,833.0","54,228.0","53,045.0","755.30K","-1.10%"
"09/13/2021","53,833.0","55,214.0","55,214.0","53,833.0","950.40K","-2.50%"
"09/10/2021","55,214.0","54,129.0","55,411.0","53,735.0","921.40K","2.00%"
"09/09/2021","54,129.0","53,735.0","54,622.0","53,242.0","586.80K","1.29%"
"09/08/2021","53,439.0","54,524.0","54,622.0","53,242.0","1.20M","-1.99%"
"09/07/2021","54,524.0","55,312.0","55,707.0","54,326.0","1.46M","-1.95%"
"09/06/2021","55,608.0","56,101.0","56,397.0","55,510.0","845.10K","-0.71%"
"09/01/2021","56,003.0","56,496.0","56,496.0","55,707.0","1.25M","-0.35%"
"08/31/2021","56,200.0","55,214.0","56,693.0","55,115.0","2.58M","3.64%"
"08/30/2021","54,228.0","52,848.0","54,228.0","52,848.0","1.46M","3.00%"
"08/27/2021","52,650.0","51,369.0","52,848.0","51,270.0","656.90K","1.52%"
"08/26/2021","51,862.0","52,157.0","53,045.0","51,763.0","591.40K","-0.19%"
"08/25/2021","51,960.0","51,862.0","52,256.0","51,369.0","336.10K","0.19%"
"08/24/2021","51,862.0","51,270.0","51,862.0","50,876.0","765.10K","1.15%"
"08/23/2021","51,270.0","52,453.0","52,453.0","51,270.0","1.18M","-2.62%"
"08/20/2021","52,650.0","54,228.0","54,524.0","51,171.0","1.58M","-2.91%"
"08/19/2021","54,228.0","54,129.0","54,425.0","53,735.0","779.40K","0.55%"
"08/18/2021","53,932.0","53,242.0","54,524.0","53,143.0","1.30M","2.05%"
"08/17/2021","52,848.0","53,439.0","53,538.0","52,848.0","884.10K","-1.11%"
"08/16/2021","53,439.0","53,735.0","54,129.0","53,143.0","1.05M","-0.37%"
"08/13/2021","53,636.0","54,425.0","54,425.0","53,143.0","828.90K","-1.63%"
"08/12/2021","54,524.0","53,439.0","54,721.0","53,439.0","1.43M","2.03%"
"08/11/2021","53,439.0","52,848.0","54,031.0","52,650.0","1.35M","1.50%"
"08/10/2021","52,650.0","53,242.0","53,636.0","52,453.0","694.40K","-0.93%"
"08/09/2021","53,143.0","52,453.0","53,439.0","52,355.0","736.80K","0.18%"
"08/06/2021","53,045.0","52,749.0","53,242.0","51,960.0","1.13M","0.37%"
"08/05/2021","52,848.0","52,650.0","52,946.0","52,355.0","659.80K","-0.37%"
"08/04/2021","53,045.0","52,256.0","53,242.0","51,960.0","1.16M","2.09%"
"08/03/2021","51,960.0","51,862.0","52,749.0","51,763.0","711.90K","0.76%"
"08/02/2021","51,566.0","50,974.0","52,157.0","50,481.0","981.30K","2.35%"
"07/30/2021","50,383.0","49,692.0","50,777.0","49,692.0","960.30K","1.39%"
"07/29/2021","49,692.0","49,791.0","49,988.0","49,495.0","427.20K","0.40%"
"07/28/2021","49,495.0","49,298.0","50,284.0","49,298.0","320.80K","-0.59%"
"07/27/2021","49,791.0","50,580.0","50,678.0","49,594.0","656.70K","-0.20%"
"07/26/2021","49,890.0","48,904.0","50,185.0","48,805.0","488.80K","0.40%"
"07/23/2021","49,692.0","49,890.0","50,777.0","49,692.0","1.06M","-0.79%"
"07/22/2021","50,087.0","48,904.0","50,284.0","48,706.0","621.40K","2.63%"
"07/21/2021","48,805.0","49,199.0","49,298.0","48,559.0","372.30K","-0.80%"
"07/20/2021","49,199.0","47,326.0","49,199.0","46,340.0","803.90K","3.96%"
"07/19/2021","47,326.0","49,199.0","49,594.0","47,326.0","1.04M","-5.88%"
"07/16/2021","50,284.0","50,284.0","51,171.0","49,988.0","1.52M","0.99%"
"07/15/2021","49,791.0","48,805.0","49,791.0","48,805.0","886.90K","1.00%"
"07/14/2021","49,298.0","50,087.0","50,481.0","48,312.0","793.30K","-1.38%"
"07/13/2021","49,988.0","50,087.0","50,678.0","48,805.0","914.20K","0.79%"
"07/12/2021","49,594.0","51,566.0","52,256.0","48,706.0","1.81M","-5.27%"
"07/09/2021","52,355.0","54,031.0","54,622.0","52,355.0","1.00M","-3.28%"
"07/08/2021","54,129.0","53,833.0","55,510.0","53,636.0","1.04M","0.73%"
"07/07/2021","53,735.0","55,115.0","55,115.0","52,946.0","2.06M","-2.50%"
"07/06/2021","55,115.0","57,284.0","57,975.0","55,115.0","2.89M","-4.12%"
"07/05/2021","57,482.0","58,270.0","58,270.0","56,890.0","1.03M","-1.35%"
"07/02/2021","58,270.0","58,665.0","59,059.0","57,777.0","959.50K","0.17%"
"07/01/2021","58,172.0","58,073.0","58,467.0","57,186.0","1.07M","1.03%"
