"Date","Price","Open","High","Low","Vol.","Change %"
"09/08/2021","61,775.5","60,748.4","62,362.5","60,161.4","4.87M","1.45%"
"09/07/2021","60,895.1","62,876.0","62,876.0","60,895.1","4.25M","-3.49%"
"09/06/2021","63,096.1","62,802.7","63,683.1","62,435.8","3.98M","0.35%"
"09/01/2021","62,876.0","64,270.0","64,270.0","62,069.0","3.64M","-2.50%"
"08/31/2021","64,490.1","62,582.6","64,490.1","61,115.2","4.88M","2.81%"
"08/30/2021","62,729.3","62,289.1","63,316.2","61,995.6","4.50M","0.59%"
"08/27/2021","62,362.5","61,261.9","62,802.7","60,014.7","4.67M","1.80%"
"08/26/2021","61,261.9","63,536.3","63,829.8","60,821.7","4.15M","-3.80%"
"08/25/2021","63,683.1","63,096.1","65,003.7","63,096.1","4.63M","0.93%"
"08/24/2021","63,096.1","60,088.1","63,096.1","59,868.0","5.82M","4.62%"
"08/23/2021","60,308.2","61,922.3","61,995.6","60,014.7","4.87M","-3.41%"
"08/20/2021","62,435.8","64,636.9","64,710.2","61,628.8","4.59M","-3.62%"
"08/19/2021","64,783.6","65,297.2","65,297.2","63,829.8","4.92M","-0.79%"
"08/18/2021","65,297.2","66,984.6","67,498.2","64,343.4","7.39M","-2.41%"
"08/17/2021","66,911.3","67,204.7","67,644.9","66,617.8","3.66M","-0.55%"
"08/16/2021","67,278.1","67,204.7","67,644.9","66,837.9","4.25M","0.11%"
"08/13/2021","67,204.7","67,865.0","68,598.7","67,058.0","4.68M","-0.97%"
"08/12/2021","67,865.0","68,158.5","68,598.7","67,791.7","3.79M","-0.43%"
"08/11/2021","68,158.5","68,158.5","68,818.8","67,571.6","4.55M","0.00%"
"08/10/2021","68,158.5","68,452.0","68,965.5","67,644.9","3.93M","-0.75%"
"08/09/2021","68,672.1","68,525.3","69,332.4","68,305.2","4.01M","0.11%"
"08/06/2021","68,598.7","68,672.1","69,552.5","68,305.2","4.20M","-0.32%"
"08/05/2021","68,818.8","68,525.3","69,552.5","67,938.4","4.04M","0.00%"
"08/04/2021","68,818.8","68,818.8","69,552.5","68,158.5","5.27M","-0.11%"
"08/03/2021","68,892.2","68,672.1","69,625.9","68,231.9","4.09M","0.32%"
"08/02/2021","68,672.1","67,718.3","68,965.5","67,204.7","5.19M","1.19%"
"07/30/2021","67,865.0","66,617.8","68,158.5","66,250.9","5.04M","1.76%"
"07/29/2021","66,691.1","66,617.8","67,204.7","66,324.3","3.49M","0.00%"
"07/28/2021","66,691.1","65,664.0","67,424.8","65,150.4","3.45M","1.22%"
"07/27/2021","65,884.1","66,397.7","67,498.2","65,884.1","4.32M","-0.77%"
"07/26/2021","66,397.7","64,636.9","66,691.1","63,976.5","3.98M","2.14%"
"07/23/2021","65,003.7","66,030.8","66,397.7","65,003.7","3.62M","-1.66%"
"07/22/2021","66,104.2","64,930.3","67,204.7","64,270.0","3.93M","1.92%"
"07/21/2021","64,857.0","65,810.7","66,104.2","64,196.7","2.71M","-1.67%"
"07/20/2021","65,957.5","64,270.0","66,030.8","63,096.1","4.24M","2.39%"
"07/19/2021","64,416.8","66,030.8","66,030.8","63,169.5","3.45M","-2.66%"
"07/16/2021","66,177.6","63,976.5","67,424.8","63,976.5","9.16M","3.44%"
"07/15/2021","63,976.5","64,123.3","64,196.7","62,069.0","3.97M","-0.34%"
"07/14/2021","64,196.7","63,903.2","64,710.2","63,756.4","2.97M","0.57%"
"07/13/2021","63,829.8","66,544.4","66,544.4","62,876.0","3.71M","-4.29%"
"07/12/2021","66,691.1","68,818.8","69,332.4","65,077.1","4.39M","-3.71%"
"07/09/2021","69,259.0","69,259.0","69,479.1","68,305.2","3.41M","-0.32%"
"07/08/2021","69,479.1","70,506.3","70,579.6","68,818.8","3.58M","-1.56%"
"07/07/2021","70,579.6","68,965.5","70,579.6","67,938.4","6.28M","1.91%"
"07/06/2021","69,259.0","69,479.1","69,699.2","68,672.1","5.73M","-0.63%"
"07/05/2021","69,699.2","70,212.8","70,432.9","68,672.1","4.97M","-0.94%"
"07/02/2021","70,359.5","70,359.5","71,386.7","68,965.5","7.19M","0.00%"
"07/01/2021","70,359.5","68,452.0","70,579.6","68,158.5","6.83M","2.68%"
